"date","FCmean","FCH4mean","LEmean"
20190612,NA,NA,NA
20190613,NA,NA,NA
20190614,NA,NA,NA
20190615,NA,NA,NA
20190616,NA,NA,NA
20190617,NA,NA,NA
20190618,NA,NA,NA
20190619,NA,NA,NA
20190620,NA,NA,NA
20190621,NA,NA,NA
20190622,NA,NA,NA
20190623,NA,NA,NA
20190624,NA,NA,NA
20190625,NA,NA,NA
20190626,NA,NA,NA
20190627,NA,NA,NA
20190628,NA,NA,NA
20190629,NA,NA,NA
20190630,NA,NA,NA
20190701,NA,NA,NA
20190702,NA,NA,NA
20190703,NA,NA,NA
20190704,NA,NA,NA
20190705,NA,NA,NA
20190706,NA,NA,NA
20190707,NA,NA,NA
20190708,NA,NA,NA
20190709,NA,NA,NA
20190710,NA,NA,NA
20190711,NA,NA,NA
20190712,NA,NA,NA
20190713,NA,NA,NA
20190714,NA,NA,NA
20190715,NA,NA,NA
20190716,NA,NA,NA
20190717,NA,NA,NA
20190718,NA,NA,NA
20190719,NA,NA,NA
20190720,NA,NA,NA
20190721,NA,NA,NA
20190722,NA,NA,NA
20190723,NA,NA,NA
20190724,NA,NA,NA
20190725,NA,NA,NA
20190726,NA,NA,NA
20190727,NA,NA,NA
20190728,NA,NA,NA
20190729,NA,NA,NA
20190730,NA,NA,NA
20190731,NA,NA,NA
20190801,NA,NA,NA
20190802,NA,NA,NA
20190803,NA,NA,NA
20190804,NA,NA,NA
20190805,NA,NA,NA
20190806,NA,NA,NA
20190807,NA,NA,NA
20190808,NA,NA,NA
20190809,NA,NA,NA
20190810,NA,NA,NA
20190811,NA,NA,NA
20190812,NA,NA,NA
20190813,NA,NA,NA
20190814,NA,NA,NA
20190815,NA,NA,NA
20190816,NA,NA,NA
20190817,NA,NA,NA
20190818,NA,NA,NA
20190819,NA,NA,NA
20190820,NA,NA,NA
20190821,NA,NA,NA
20190822,NA,NA,NA
20190823,NA,NA,NA
20190824,NA,NA,NA
20190825,NA,NA,NA
20190826,NA,NA,NA
20190827,NA,NA,NA
20190828,NA,NA,NA
20190829,NA,NA,NA
20190830,NA,NA,NA
20190831,NA,NA,NA
20190901,NA,NA,NA
20190902,NA,NA,NA
20190903,NA,NA,NA
20190904,NA,NA,NA
20190905,NA,NA,NA
20190906,NA,NA,NA
20190907,NA,NA,NA
20190908,NA,NA,NA
20190909,NA,NA,NA
20190910,NA,NA,NA
20190911,NA,NA,NA
20190912,NA,NA,NA
20190913,NA,NA,NA
20190914,NA,NA,NA
20190915,NA,NA,NA
20190916,NA,NA,NA
20190917,NA,NA,NA
20190918,NA,NA,NA
20190919,NA,NA,NA
20190920,NA,NA,NA
20190921,NA,NA,NA
20190922,NA,NA,NA
20190923,NA,NA,NA
20190924,NA,NA,NA
20190925,NA,NA,NA
20190926,NA,NA,NA
20190927,NA,NA,NA
20190928,NA,NA,NA
20190929,NA,NA,NA
20190930,NA,NA,NA
20191001,NA,NA,NA
20191002,NA,NA,NA
20191003,NA,NA,NA
20191004,NA,NA,NA
20191005,NA,NA,NA
20191006,NA,NA,NA
20191007,NA,NA,NA
20191008,NA,NA,NA
20191009,NA,NA,NA
20191010,NA,NA,NA
20191011,NA,NA,NA
20191012,NA,NA,NA
20191013,NA,NA,NA
20191014,NA,NA,NA
20191015,NA,NA,NA
20191016,NA,NA,NA
20191017,NA,NA,NA
20191018,NA,NA,NA
20191019,NA,NA,NA
20191020,NA,NA,NA
20191021,NA,NA,NA
20191022,NA,NA,NA
20191023,NA,NA,NA
20191024,NA,NA,NA
20191025,NA,NA,NA
20191026,NA,NA,NA
20191027,NA,NA,NA
20191028,NA,NA,NA
20191029,NA,NA,NA
20191030,NA,NA,NA
20191031,NA,NA,NA
20191101,NA,NA,NA
20191102,NA,NA,NA
20191103,NA,NA,NA
20191104,NA,NA,NA
20191105,NA,NA,NA
20191106,NA,NA,NA
20191107,NA,NA,NA
20191108,NA,NA,NA
20191109,NA,NA,NA
20191110,NA,NA,NA
20191111,NA,NA,NA
20191112,NA,NA,NA
20191113,NA,NA,NA
20191114,NA,NA,NA
20191115,NA,NA,NA
20191116,NA,NA,NA
20191117,NA,NA,NA
20191118,NA,NA,NA
20191119,NA,NA,NA
20191120,NA,NA,NA
20191121,NA,NA,NA
20191122,NA,NA,NA
20191123,NA,NA,NA
20191124,NA,NA,NA
20191125,NA,NA,NA
20191126,NA,NA,NA
20191127,NA,NA,NA
20191128,NA,NA,NA
20191129,NA,NA,NA
20191130,NA,NA,NA
20191201,NA,NA,NA
20191202,NA,NA,NA
20191203,NA,NA,NA
20191204,NA,NA,NA
20191205,NA,NA,NA
20191206,NA,NA,NA
20191207,NA,NA,NA
20191208,NA,NA,NA
20191209,NA,NA,NA
20191210,NA,NA,NA
20191211,NA,NA,NA
20191212,NA,NA,NA
20191213,NA,NA,NA
20191214,NA,NA,NA
20191215,NA,NA,NA
20191216,NA,NA,NA
20191217,NA,NA,NA
20191218,NA,NA,NA
20191219,NA,NA,NA
20191220,NA,NA,NA
20191221,NA,NA,NA
20191222,NA,NA,NA
20191223,NA,NA,NA
20191224,NA,NA,NA
20191225,NA,NA,NA
20191226,NA,NA,NA
20191227,NA,NA,NA
20191228,NA,NA,NA
20191229,NA,NA,NA
20191230,NA,NA,NA
20191231,NA,NA,NA
20200101,NA,NA,NA
20200102,NA,NA,NA
20200103,NA,NA,NA
20200104,NA,NA,NA
20200105,NA,NA,NA
20200106,NA,NA,NA
20200107,NA,NA,NA
20200108,NA,NA,NA
20200109,NA,NA,NA
20200110,NA,NA,NA
20200111,NA,NA,NA
20200112,NA,NA,NA
20200113,NA,NA,NA
20200114,NA,NA,NA
20200115,NA,NA,NA
20200116,NA,NA,NA
20200117,NA,NA,NA
20200118,NA,NA,NA
20200119,NA,NA,NA
20200120,NA,NA,NA
20200121,NA,NA,NA
20200122,NA,NA,NA
20200123,NA,NA,NA
20200124,NA,NA,NA
20200125,NA,NA,NA
20200126,NA,NA,NA
20200127,NA,NA,NA
20200128,NA,NA,NA
20200129,NA,NA,NA
20200130,NA,NA,NA
20200131,NA,NA,NA
20200201,NA,NA,NA
20200202,NA,NA,NA
20200203,NA,NA,NA
20200204,NA,NA,NA
20200205,NA,NA,NA
20200206,NA,NA,NA
20200207,NA,NA,NA
20200208,NA,NA,NA
20200209,NA,NA,NA
20200210,NA,NA,NA
20200211,NA,NA,NA
20200212,NA,NA,NA
20200213,NA,NA,NA
20200214,NA,NA,NA
20200215,NA,NA,NA
20200216,NA,NA,NA
20200217,NA,NA,NA
20200218,NA,NA,NA
20200219,NA,NA,NA
20200220,NA,NA,NA
20200221,NA,NA,NA
20200222,NA,NA,NA
20200223,NA,NA,NA
20200224,NA,NA,NA
20200225,NA,NA,NA
20200226,NA,NA,NA
20200227,NA,NA,NA
20200228,NA,NA,NA
20200229,NA,NA,NA
20200301,NA,NA,NA
20200302,NA,NA,NA
20200303,NA,NA,NA
20200304,NA,NA,NA
20200305,NA,NA,NA
20200306,NA,NA,NA
20200307,NA,NA,NA
20200308,NA,NA,NA
20200309,NA,NA,NA
20200310,NA,NA,NA
20200311,NA,NA,NA
20200312,NA,NA,NA
20200313,NA,NA,NA
20200314,NA,NA,NA
20200315,NA,NA,NA
20200316,NA,NA,NA
20200317,NA,NA,NA
20200318,NA,NA,NA
20200319,NA,NA,NA
20200320,NA,NA,NA
20200321,NA,NA,NA
20200322,NA,NA,NA
20200323,NA,NA,NA
20200324,NA,NA,NA
20200325,NA,NA,NA
20200326,NA,NA,NA
20200327,NA,NA,NA
20200328,NA,NA,NA
20200329,NA,NA,NA
20200330,NA,NA,NA
20200331,NA,NA,NA
20200401,NA,NA,NA
20200402,NA,NA,NA
20200403,NA,NA,NA
20200404,NA,NA,NA
20200405,NA,NA,NA
20200406,NA,NA,NA
20200407,NA,NA,NA
20200408,NA,NA,NA
20200409,NA,NA,NA
20200410,NA,NA,NA
20200411,NA,NA,NA
20200412,NA,NA,NA
20200413,NA,NA,NA
20200414,NA,NA,NA
20200415,NA,NA,NA
20200416,NA,NA,NA
20200417,NA,NA,NA
20200418,NA,NA,NA
20200419,NA,NA,NA
20200420,NA,NA,NA
20200421,NA,NA,NA
20200422,NA,NA,NA
20200423,NA,NA,NA
20200424,NA,NA,NA
20200425,NA,NA,NA
20200426,NA,NA,NA
20200427,NA,NA,NA
20200428,NA,NA,NA
20200429,NA,NA,NA
20200430,NA,NA,NA
20200501,NA,NA,NA
20200502,NA,NA,NA
20200503,NA,NA,NA
20200504,NA,NA,NA
20200505,NA,NA,NA
20200506,NA,NA,NA
20200507,NA,NA,NA
20200508,NA,NA,NA
20200509,NA,NA,NA
20200510,NA,NA,NA
20200511,NA,NA,NA
20200512,NA,NA,NA
20200513,NA,NA,NA
20200514,NA,NA,NA
20200515,NA,NA,NA
20200516,NA,NA,NA
20200517,NA,NA,NA
20200518,NA,NA,NA
20200519,NA,NA,NA
20200520,NA,NA,NA
20200521,NA,NA,NA
20200522,NA,NA,NA
20200523,NA,NA,NA
20200524,NA,NA,NA
20200525,NA,NA,NA
20200526,NA,NA,NA
20200527,NA,NA,NA
20200528,NA,NA,NA
20200529,NA,NA,NA
20200530,NA,NA,NA
20200531,NA,NA,NA
20200601,NA,NA,NA
20200602,NA,NA,NA
20200603,NA,NA,NA
20200604,NA,NA,NA
20200605,NA,NA,NA
20200606,NA,NA,NA
20200607,NA,NA,NA
20200608,NA,NA,NA
20200609,NA,NA,NA
20200610,NA,NA,NA
20200611,NA,NA,NA
20200612,NA,NA,NA
20200613,NA,NA,NA
20200614,NA,NA,NA
20200615,NA,NA,NA
20200616,NA,NA,NA
20200617,NA,NA,NA
20200618,NA,NA,NA
20200619,NA,NA,NA
20200620,NA,NA,NA
20200621,NA,NA,NA
20200622,NA,NA,NA
20200623,NA,NA,NA
20200624,NA,NA,NA
20200625,NA,NA,NA
20200626,NA,NA,NA
20200627,NA,NA,NA
20200628,NA,NA,NA
20200629,NA,NA,NA
20200630,NA,NA,NA
20200701,NA,NA,NA
20200702,NA,NA,NA
20200703,NA,NA,NA
20200704,NA,NA,NA
20200705,NA,NA,NA
20200706,NA,NA,NA
20200707,NA,NA,NA
20200708,NA,NA,NA
20200709,NA,NA,NA
20200710,NA,NA,NA
20200711,NA,NA,NA
20200712,NA,NA,NA
20200713,NA,NA,NA
20200714,NA,NA,NA
20200715,NA,NA,NA
20200716,NA,NA,NA
20200717,NA,NA,NA
20200718,NA,NA,NA
20200719,NA,NA,NA
20200720,NA,NA,NA
20200721,NA,NA,NA
20200722,NA,NA,NA
20200723,NA,NA,NA
20200724,NA,NA,NA
20200725,NA,NA,NA
20200726,NA,NA,NA
20200727,NA,NA,NA
20200728,NA,NA,NA
20200729,NA,NA,NA
20200730,NA,NA,NA
20200731,NA,NA,NA
20200801,NA,NA,NA
20200802,NA,NA,NA
20200803,NA,NA,NA
20200804,NA,NA,NA
20200805,NA,NA,NA
20200806,NA,NA,NA
20200807,NA,NA,NA
20200808,NA,NA,NA
20200809,NA,NA,NA
20200810,NA,NA,NA
20200811,NA,NA,NA
20200812,NA,NA,NA
20200813,NA,NA,NA
20200814,NA,NA,NA
20200815,NA,NA,NA
20200816,NA,NA,NA
20200817,NA,NA,NA
20200818,NA,NA,NA
20200819,NA,NA,NA
20200820,NA,NA,NA
20200821,NA,NA,NA
20200822,NA,NA,NA
20200823,NA,NA,NA
20200824,NA,NA,NA
20200825,NA,NA,NA
20200826,NA,NA,NA
20200827,NA,NA,NA
20200828,NA,NA,NA
20200829,NA,NA,NA
20200830,NA,NA,NA
20200831,NA,NA,NA
20200901,NA,NA,NA
20200902,NA,NA,NA
20200903,NA,NA,NA
20200904,NA,NA,NA
20200905,NA,NA,NA
20200906,NA,NA,NA
20200907,NA,NA,NA
20200908,NA,NA,NA
20200909,NA,NA,NA
20200910,NA,NA,NA
20200911,NA,NA,NA
20200912,NA,NA,NA
20200913,NA,NA,NA
20200914,NA,NA,NA
20200915,NA,NA,NA
20200916,NA,NA,NA
20200917,NA,NA,NA
20200918,NA,NA,NA
20200919,NA,NA,NA
20200920,NA,NA,NA
20200921,NA,NA,NA
20200922,NA,NA,NA
20200923,NA,NA,NA
20200924,NA,NA,NA
20200925,NA,NA,NA
20200926,NA,NA,NA
20200927,NA,NA,NA
20200928,NA,NA,NA
20200929,NA,NA,NA
20200930,NA,NA,NA
20201001,NA,NA,NA
20201002,NA,NA,NA
20201003,NA,NA,NA
20201004,NA,NA,NA
20201005,NA,NA,NA
20201006,NA,NA,NA
20201007,NA,NA,NA
20201008,NA,NA,NA
20201009,NA,NA,NA
20201010,NA,NA,NA
20201011,NA,NA,NA
20201012,NA,NA,NA
20201013,NA,NA,NA
20201014,NA,NA,NA
20201015,NA,NA,NA
20201016,NA,NA,NA
20201017,NA,NA,NA
20201018,NA,NA,NA
20201019,NA,NA,NA
20201020,NA,NA,NA
20201021,NA,NA,NA
20201022,NA,NA,NA
20201023,NA,NA,NA
20201024,NA,NA,NA
20201025,NA,NA,NA
20201026,NA,NA,NA
20201027,NA,NA,NA
20201028,NA,NA,NA
20201029,NA,NA,NA
20201030,NA,NA,NA
20201031,NA,NA,NA
20201101,NA,NA,NA
20201102,NA,NA,NA
20201103,NA,NA,NA
20201104,NA,NA,NA
20201105,NA,NA,NA
20201106,NA,NA,NA
20201107,NA,NA,NA
20201108,NA,NA,NA
20201109,NA,NA,NA
20201110,NA,NA,NA
20201111,NA,NA,NA
20201112,NA,NA,NA
20201113,NA,NA,NA
20201114,NA,NA,NA
20201115,NA,NA,NA
20201116,NA,NA,NA
20201117,NA,NA,NA
20201118,NA,NA,NA
20201119,NA,NA,NA
20201120,NA,NA,NA
20201121,NA,NA,NA
20201122,NA,NA,NA
20201123,NA,NA,NA
20201124,NA,NA,NA
20201125,NA,NA,NA
20201126,NA,NA,NA
20201127,NA,NA,NA
20201128,NA,NA,NA
20201129,NA,NA,NA
20201130,NA,NA,NA
20201201,NA,NA,NA
20201202,NA,NA,NA
20201203,NA,NA,NA
20201204,NA,NA,NA
20201205,NA,NA,NA
20201206,NA,NA,NA
20201207,NA,NA,NA
20201208,NA,NA,NA
20201209,NA,NA,NA
20201210,NA,NA,NA
20201211,NA,NA,NA
20201212,NA,NA,NA
20201213,NA,NA,NA
20201214,NA,NA,NA
20201215,NA,NA,NA
20201216,NA,NA,NA
20201217,NA,NA,NA
20201218,NA,NA,NA
20201219,NA,NA,NA
20201220,NA,NA,NA
20201221,NA,NA,NA
20201222,NA,NA,NA
20201223,NA,NA,NA
20201224,NA,NA,NA
20201225,NA,NA,NA
20201226,NA,NA,NA
20201227,NA,NA,NA
20201228,NA,NA,NA
20201229,NA,NA,NA
20201230,NA,NA,NA
20201231,NA,NA,NA
20210101,NA,NA,NA
20210102,NA,NA,NA
20210103,NA,NA,NA
20210104,NA,NA,NA
20210105,NA,NA,NA
20210106,NA,NA,NA
20210107,NA,NA,NA
20210108,NA,NA,NA
20210109,NA,NA,NA
20210110,NA,NA,NA
20210111,NA,NA,NA
20210112,NA,NA,NA
20210113,NA,NA,NA
20210114,NA,NA,NA
20210115,NA,NA,NA
20210116,NA,NA,NA
20210117,NA,NA,NA
20210118,NA,NA,NA
20210119,NA,NA,NA
20210120,NA,NA,NA
20210121,NA,NA,NA
20210122,NA,NA,NA
20210123,NA,NA,NA
20210124,NA,NA,NA
20210125,NA,NA,NA
20210126,NA,NA,NA
20210127,NA,NA,NA
20210128,NA,NA,NA
20210129,NA,NA,NA
20210130,NA,NA,NA
20210131,NA,NA,NA
20210201,NA,NA,NA
20210202,NA,NA,NA
20210203,NA,NA,NA
20210204,NA,NA,NA
20210205,NA,NA,NA
20210206,NA,NA,NA
20210207,NA,NA,NA
20210208,NA,NA,NA
20210209,NA,NA,NA
20210210,NA,NA,NA
20210211,NA,NA,NA
20210212,NA,NA,NA
20210213,NA,NA,NA
20210214,NA,NA,NA
20210215,NA,NA,NA
20210216,NA,NA,NA
20210217,NA,NA,NA
20210218,NA,NA,NA
20210219,NA,NA,NA
20210220,NA,NA,NA
20210221,NA,NA,NA
20210222,NA,NA,NA
20210223,NA,NA,NA
20210224,NA,NA,NA
20210225,NA,NA,NA
20210226,NA,NA,NA
20210227,NA,NA,NA
20210228,NA,NA,NA
20210301,NA,NA,NA
20210302,NA,NA,NA
20210303,NA,NA,NA
20210304,NA,NA,NA
20210305,NA,NA,NA
20210306,NA,NA,NA
20210307,NA,NA,NA
20210308,NA,NA,NA
20210309,NA,NA,NA
20210310,NA,NA,NA
20210311,NA,NA,NA
20210312,NA,NA,NA
20210313,NA,NA,NA
20210314,NA,NA,NA
20210315,NA,NA,NA
20210316,NA,NA,NA
20210317,NA,NA,NA
20210318,NA,NA,NA
20210319,NA,NA,NA
20210320,NA,NA,NA
20210321,NA,NA,NA
20210322,NA,NA,NA
20210323,NA,NA,NA
20210324,NA,NA,NA
20210325,NA,NA,NA
20210326,NA,NA,NA
20210327,NA,NA,NA
20210328,NA,NA,NA
20210329,NA,NA,NA
20210330,NA,NA,NA
20210331,NA,NA,NA
20210401,NA,NA,NA
20210402,NA,NA,NA
20210403,NA,NA,NA
20210404,NA,NA,NA
20210405,NA,NA,NA
20210406,NA,NA,NA
20210407,NA,NA,NA
20210408,NA,NA,NA
20210409,NA,NA,NA
20210410,NA,NA,NA
20210411,NA,NA,NA
20210412,NA,NA,NA
20210413,NA,NA,NA
20210414,NA,NA,NA
20210415,NA,NA,NA
20210416,NA,NA,NA
20210417,NA,NA,NA
20210418,NA,NA,NA
20210419,NA,NA,NA
20210420,NA,NA,NA
20210421,NA,NA,NA
20210422,NA,NA,NA
20210423,NA,NA,NA
20210424,NA,NA,NA
20210425,NA,NA,NA
20210426,NA,NA,NA
20210427,NA,NA,NA
20210428,NA,NA,NA
20210429,NA,NA,NA
20210430,NA,NA,NA
20210501,NA,NA,NA
20210502,NA,NA,NA
20210503,NA,NA,NA
20210504,NA,NA,NA
20210505,NA,NA,NA
20210506,NA,NA,NA
20210507,NA,NA,NA
20210508,NA,NA,NA
20210509,NA,NA,NA
20210510,NA,NA,NA
20210511,NA,NA,NA
20210512,NA,NA,NA
20210513,NA,NA,NA
20210514,NA,NA,NA
20210515,NA,NA,NA
20210516,NA,NA,NA
20210517,NA,NA,NA
20210518,NA,NA,NA
20210519,NA,NA,NA
20210520,NA,NA,NA
20210521,NA,NA,NA
20210522,NA,NA,NA
20210523,NA,NA,NA
20210524,NA,NA,NA
20210525,NA,NA,NA
20210526,NA,NA,NA
20210527,NA,NA,NA
20210528,NA,253.787078947368,163.11559187234
20210529,NA,255.65312,NA
20210530,NA,NA,NA
20210531,NA,174.896835555556,153.962310454545
20210601,NA,142.131140540541,119.974277673913
20210602,NA,195.499586206897,NA
20210603,NA,NA,NA
20210604,NA,NA,NA
20210605,NA,NA,72.5027581395349
20210606,NA,NA,NA
20210607,NA,NA,NA
20210608,NA,NA,NA
20210609,NA,NA,NA
20210610,NA,NA,NA
20210611,NA,NA,NA
20210612,NA,NA,NA
20210613,NA,NA,NA
20210614,NA,NA,NA
20210615,NA,NA,NA
20210616,NA,235.207903225806,133.102451581395
20210617,NA,241.281808510638,203.509208043478
20210618,NA,NA,NA
20210619,NA,253.15875,128.637506382979
20210620,NA,290.890505,119.750136666667
20210621,NA,205.28135483871,NA
20210622,NA,280.263127272727,NA
20210623,NA,236.776817647059,50.4168293333333
20210624,NA,185.511371428571,NA
20210625,NA,234.073386842105,106.028896444444
20210626,NA,213.371916666667,109.297094577083
20210627,NA,209.493857142857,105.14567826087
20210628,NA,222.199846153846,95.2230408510638
20210629,NA,237.005111111111,92.0403304651163
20210630,NA,249.43316969697,113.850355555556
20210701,NA,323.872709677419,93.7143686444444
20210702,NA,291.335,NA
20210703,NA,303.75567037037,67.7571553043478
20210704,NA,291.294242424242,125.132858043478
20210705,NA,228.354476315789,101.239083391304
20210706,NA,209.71843,NA
20210707,NA,NA,NA
20210708,NA,221.231222222222,NA
20210709,NA,221.97758,54.4804424444444
20210710,NA,220.733729411765,110.654216186304
20210711,NA,260.965256,NA
20210712,NA,253.79895,NA
20210713,NA,187.236563888889,126.495804772727
20210714,NA,203.097115151515,137.374352727273
20210715,NA,191.68225,NA
20210716,NA,NA,NA
20210717,NA,NA,NA
20210718,NA,NA,77.9542325348837
20210719,NA,269.399013793103,102.683273302326
20210720,NA,NA,NA
20210721,NA,219.167864285714,NA
20210722,NA,250.520547368421,146.852724651163
20210723,NA,284.002804347826,145.769575869565
20210724,NA,220.19099047619,179.578041422222
20210725,NA,187.814843589744,NA
20210726,NA,155.228882195122,NA
20210727,NA,147.962851282051,NA
20210728,NA,215.79254,120.739036023256
20210729,NA,127.068882439024,NA
20210730,NA,188.919066666667,129.185504162791
20210731,NA,127.724316666667,NA
20210801,NA,163.884730857143,NA
20210802,NA,120.261591666667,NA
20210803,NA,NA,NA
20210804,NA,114.884728947368,NA
20210805,NA,53.8147,NA
20210806,NA,66.7494575757576,NA
20210807,NA,120.066386486486,NA
20210808,NA,91.1151361111111,NA
20210809,NA,85.1689162162162,NA
20210810,NA,116.206261290323,NA
20210811,NA,98.6168137931034,NA
20210812,NA,98.1729212121212,NA
20210813,NA,NA,NA
20210814,NA,81.7228581481481,149.666695886364
20210815,NA,NA,NA
20210816,NA,113.083235405405,NA
20210817,NA,77.3518947058824,NA
20210818,NA,89.0908055,NA
20210819,NA,141.305782352941,106.549255957447
20210820,NA,234.46092,122.053294586957
20210821,NA,247.2504375,118.3899808
20210822,NA,265.208221428571,121.788315975
20210823,NA,289.113997674419,129.395405152174
20210824,NA,288.950143589744,169.308743409091
20210825,NA,316.8358,NA
20210826,NA,NA,NA
20210827,NA,347.985769230769,60.2426622790698
20210828,NA,307.953789473684,84.2550176086957
20210829,NA,NA,NA
20210830,NA,NA,138.276686521739
20210831,NA,NA,NA
20210901,NA,NA,NA
20210902,NA,NA,NA
20210903,NA,NA,NA
20210904,NA,NA,NA
20210905,NA,NA,NA
20210906,NA,NA,NA
20210907,NA,NA,NA
20210908,NA,NA,NA
20210909,NA,NA,NA
20210910,NA,NA,145.991409302326
20210911,NA,NA,NA
20210912,NA,NA,NA
20210913,NA,NA,NA
20210914,NA,NA,NA
20210915,NA,NA,NA
20210916,NA,NA,75.3175968090909
20210917,NA,NA,NA
20210918,NA,NA,NA
20210919,NA,NA,NA
20210920,NA,NA,NA
20210921,NA,NA,NA
20210922,NA,NA,NA
20210923,NA,295.147252272727,NA
20210924,NA,258.159748888889,108.916070444444
20210925,NA,271.72018,NA
20210926,NA,264.0989136,93.1369718604651
20210927,NA,208.402170731707,57.5492368372093
20210928,NA,181.881053243243,NA
20210929,NA,182.37806,NA
20210930,NA,245.445962222222,49.1631717608696
20211001,NA,231.183340425532,NA
20211002,NA,222.213622222222,NA
20211003,NA,239.74348974359,NA
20211004,NA,373.81054,NA
20211005,NA,306.017289285714,NA
20211006,NA,354.6678,96.5280882727273
20211007,NA,220.684032258065,NA
20211008,NA,237.605697058824,NA
20211009,NA,365.895644444444,NA
20211010,NA,206.968921212121,NA
20211011,NA,210.029589361702,52.8274530888889
20211012,NA,223.561130434783,75.2608186744186
20211013,NA,213.492477272727,NA
20211014,NA,226.405717948718,62.864083
20211015,NA,220.966463636364,66.3053884186047
20211016,NA,327.394642857143,156.870425581395
20211017,NA,228.834058536585,105.243556511628
20211018,NA,159.093374468085,72.1043343720455
20211019,NA,145.369871428571,73.4564637
20211020,NA,141.165921212121,41.0721460454545
20211021,NA,NA,NA
20211022,NA,185.729833333333,NA
20211023,NA,172.088878787879,NA
20211024,NA,177.525131578947,42.7203944680851
20211025,NA,119.439054166667,NA
20211026,NA,160.394927906977,62.0361409302326
20211027,NA,180.389613157895,NA
20211028,NA,204.245841304348,115.681714583333
20211029,NA,194.128208333333,96.4309479166667
20211030,NA,200.2926825,53.4289562093023
20211031,NA,160.071608108108,NA
20211101,NA,168.109564,NA
20211102,NA,149.524881818182,70.1447383953488
20211103,NA,198.502056410256,52.5851431333333
20211104,NA,179.493983333333,55.8353520833333
20211105,NA,108.514442857143,26.9262970212766
20211106,NA,100.47213030303,NA
20211107,NA,NA,NA
20211108,NA,NA,46.2235886046512
20211109,NA,NA,NA
20211110,NA,97.8146575757576,38.3040232272727
20211111,NA,67.2786333333333,NA
20211112,NA,167.696778571429,NA
20211113,NA,67.4455933333333,72.4631672916667
20211114,NA,112.383336842105,NA
20211115,NA,55.9667817241379,NA
20211116,NA,NA,33.5587225581395
20211117,NA,66.0946794871795,19.901605173913
20211118,NA,76.6490485714286,NA
20211119,NA,58.5100312820513,71.3210216666667
20211120,NA,148.360695862069,NA
20211121,NA,NA,NA
20211122,NA,68.106865625,36.3324681395349
20211123,NA,64.50348,NA
20211124,NA,77.723755,NA
20211125,NA,53.3773072972973,NA
20211126,NA,54.5777753783784,57.9019404255319
20211127,NA,84.7051903225806,NA
20211128,NA,41.7788795833333,NA
20211129,NA,80.6295422222222,NA
20211130,NA,46.5220533333333,NA
20211201,NA,NA,NA
20211202,NA,NA,NA
20211203,NA,NA,NA
20211204,NA,NA,NA
20211205,NA,NA,NA
20211206,NA,NA,NA
20211207,NA,NA,NA
20211208,NA,NA,NA
20211209,NA,NA,NA
20211210,NA,NA,NA
20211211,NA,NA,NA
20211212,NA,NA,NA
20211213,NA,NA,NA
20211214,NA,NA,NA
20211215,NA,NA,NA
20211216,NA,NA,NA
20211217,NA,NA,NA
20211218,NA,NA,NA
20211219,NA,NA,NA
20211220,NA,NA,NA
20211221,NA,NA,NA
20211222,NA,NA,NA
20211223,NA,NA,NA
20211224,NA,NA,NA
20211225,NA,NA,NA
20211226,NA,NA,NA
20211227,NA,NA,NA
20211228,NA,NA,NA
20211229,NA,NA,NA
20211230,NA,NA,NA
20211231,NA,NA,NA
20220101,NA,NA,NA
20220102,NA,NA,NA
20220103,NA,NA,NA
20220104,NA,NA,NA
20220105,NA,NA,NA
20220106,NA,NA,NA
20220107,NA,NA,NA
20220108,NA,NA,NA
20220109,NA,NA,NA
20220110,NA,NA,NA
20220111,NA,NA,NA
20220112,NA,NA,NA
20220113,NA,NA,NA
20220114,NA,NA,NA
20220115,NA,NA,NA
20220116,NA,NA,NA
20220117,NA,NA,NA
20220118,NA,NA,NA
20220119,NA,NA,NA
20220120,NA,NA,NA
20220121,NA,NA,NA
20220122,NA,NA,NA
20220123,NA,NA,NA
20220124,NA,NA,NA
20220125,NA,NA,NA
20220126,NA,NA,NA
20220127,NA,NA,NA
20220128,NA,NA,NA
20220129,NA,NA,NA
20220130,NA,NA,NA
20220131,NA,NA,NA
20220201,NA,NA,NA
20220202,NA,NA,NA
20220203,NA,NA,NA
20220204,NA,NA,NA
20220205,NA,NA,NA
20220206,NA,NA,NA
20220207,NA,NA,NA
20220208,NA,NA,NA
20220209,NA,NA,NA
20220210,NA,26.290236875,NA
20220211,NA,122.826424,NA
20220212,NA,16.5216343461538,NA
20220213,NA,7.68556874418605,126.542672340426
20220214,NA,56.85564625,43.39465
20220215,NA,-3.38742264705882,33.4427819148936
20220216,NA,11.7155168292683,10.8062433255814
20220217,NA,2.61059353125,6.551718
20220218,NA,89.3343710789474,133.634353191489
20220219,NA,15.2524814285714,84.8154326086956
20220220,NA,270.62626974359,29.5802404666667
20220221,NA,22.18134,NA
20220222,NA,23.4140418333333,NA
20220223,NA,NA,NA
20220224,NA,33.9769248,NA
20220225,NA,NA,116.528028931818
20220226,NA,NA,31.8670851304348
20220227,NA,NA,NA
20220228,NA,NA,87.3761506666667
20220301,NA,NA,84.6390819565217
20220302,NA,NA,79.643082173913
20220303,NA,NA,NA
20220304,NA,NA,NA
20220305,NA,NA,NA
20220306,NA,NA,NA
20220307,NA,NA,NA
20220308,NA,NA,59.0772524444444
20220309,NA,NA,55.5449127659574
